siteid,sitename,operator,datasource,COMID,Class
11528440,BIG C NR HAYFORK CA,USGS,NWIS,8232726,3
11528500,HAYFORK C NR HYAMPOM CA,USGS,NWIS,8232496,6
11528700,SF TRINITY R BL HYAMPOM CA,USGS,NWIS,8232392,6
11529000,SF TRINITY R NR SALYER CA,USGS,NWIS,8231982,4
11529500,SF TRINITY R NR CHINA FLAT CA,USGS,NWIS,8231928,4
11529800,WILLOW C NR WILLOW C CA,USGS,NWIS,8243370,4
11530000,TRINITY R A HOOPA CA,USGS,NWIS,8241662,2
11530020,SUPPLY C A HOOPA CA,USGS,NWIS,8241162,4
11530150,MAREEP C NR WEITCHPEC CA,USGS,NWIS,4441692,4
11530300,BLUE C NR KLAMATH CA,USGS,NWIS,4441134,4
11530500,KLAMATH R NR KLAMATH CA,USGS,NWIS,4440630,5
11531000,MF SMITH R A GASQUET CA,USGS,NWIS,22227632,4
11531500,NF SMITH R A GASQUET CA,USGS,NWIS,22227604,6
11532000,SF SMITH R NR CRESCENT CITY CA,USGS,NWIS,22226814,4
11532500,SMITH R NR CRESCENT CITY CA,USGS,NWIS,22226812,4
11532620,MILL C NR CRESCENT CITY,USGS,NWIS,22227042,4
11532650,SMITH R NR FORT DICK CA,USGS,NWIS,22227058,4
11532700,ROWDY C A SMITH R CA,USGS,NWIS,22226680,4
11533000,LOPEZ C NR SMITH R CA,USGS,NWIS,22227020,
14361590,"MF APPLEGATE R NR COPPER, OR.",USGS,NWIS,360243,
14361600,"ELLIOTT CREEK NEAR COPPER, OR",USGS,NWIS,360243,
3.24622E+14,TECOLOTE C NR SAN DIEGO CA,USGS,NWIS,20331504,8
3.40229E+14,BURNT CANYON C ABV DIV DAM NR BANNING CA,USGS,NWIS,22590117,3
3.40242E+14,WHITEWATER R DIV FLUME IN UP BURNT CYN NR BANNING,USGS,NWIS,22590121,
3.73025E+14,SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA,USGS,NWIS,17690337,
3.81142E+14,FIRST MALLARD BRANCH NR FAIRFIELD CA,USGS,NWIS,2785351,8
3.81148E+14,SHELDRAKE SLOUGH NR FAIRFIELD CA,USGS,NWIS,2784695,
3.84041E+14,CACHE C SETTLING BASIN SITE C NR WOODLAND CA,USGS,NWIS,948021159,8
9427520,"COLORADO RIVER BELOW PARKER DAM, AZ-CA",USGS,NWIS,9998136,
9429000,"PALO VERDE CANAL NEAR BLYTHE, CA",USGS,NWIS,10010638,
9429100,"COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA",USGS,NWIS,10010646,
9429500,"COLORADO RIVER BELOW IMPERIAL DAM, AZ-CA",USGS,NWIS,21413705,
9429600,"COLORADO RIVER BELOW LAGUNA DAM, AZ-CA",USGS,NWIS,21412669,
9521100,"COLORADO R BLW YUMA MAIN CANAL WW AT YUMA, AZ",USGS,NWIS,21412723,
9523000,"ALL-AMERICAN CANAL NR IMPERIAL DAM, CA-AZ",USGS,NWIS,21412575,
9523200,"RESERVATION MAIN CANAL NEAR YUMA, AZ",USGS,NWIS,21412815,
9523400,"TITSINK CANAL NEAR YUMA, AZ",USGS,NWIS,21411795,
9523600,"YAQUI CANAL NEAR YUMA, AZ",USGS,NWIS,21411897,
9523800,"PONTIAC CANAL NEAR YUMA, AZ",USGS,NWIS,21411943,
9524000,"YUMA MAIN CANAL AT SIPHON DROP P.P. NR YUMA, AZ",USGS,NWIS,21412615,
9524700,"YUMA MAIN CANAL ABOVE WASTEWAY NR WINTERHAVEN, CA",USGS,NWIS,21412775,
9526200,"YPSILANTI CANAL NEAR WINTERHAVEN, CA",USGS,NWIS,21412079,
9527590,COACHELLA CANAL ABOVE ALL-AMERICAN CANAL DIVERSION,USGS,NWIS,22604123,
9527594,"COACHELLA CANAL NEAR NILAND, CA",USGS,NWIS,22599961,
9527597,"COACHELLA CANAL NEAR DESERT BEACH, CA",USGS,NWIS,22594145,
9527700,ALL-AMERICAN CANAL BELOW DROP 2 RESERVOIR OUTLET,USGS,NWIS,22603121,
9530000,"RESERVATION MAIN DRAIN NO. 4 NEAR YUMA, AZ",USGS,NWIS,21412135,
9530500,"DRAIN 8-B NEAR WINTERHAVEN, CA",USGS,NWIS,21412621,
A00268,Reeds Creek at Wilder Road near Red Bluff,DWR,WDL,12068732,4
A00647,Freshwater Creek at Leesville Road near Williams,DWR,WDL,2848647,4
A00910,Cherokee Canal near Gridley,DWR,WDL,1683611,4
A00928,Mud Creek Diversion at Chico,DWR,WDL,12075698,7
A02380,Sacramento River at Meridian,DWR,WDL,2852727,2
A02926,R.D. 1500 Drain to Sacramento Slough near Karnak,DWR,WDL,2858181,
A02933,R.D. 108 Drain to Sacramento R. near Knights Landing,DWR,WDL,2855367,
A02963,R.D. 1660 Drain to Tisdale Bypass,DWR,WDL,2852667,
A02965,R.D. 70 Drain to Sacramento River near Tisdale,DWR,WDL,2852629,
A02971,Butte Slough at Mawson Bridge near Colusa,DWR,WDL,948020908,
A02980,Biggs West Gridley Main Drain Canal at Cherokee Canal,DWR,WDL,1683609,
A04120,Little Dry Creek at Butte Creek,DWR,WDL,1683179,
A04150,Butte Creek near Gridley,DWR,WDL,1683215,8
A04250,Big Chico Creek at Chico,DWR,WDL,12076108,8
A04280,Little Chico Creek near Chico,DWR,WDL,1680005,8
A04330,SVWC Deer Creek South Diversion near Vina,DWR,WDL,12071170,
A04910,Little Chico Creek Diversion near Chico,DWR,WDL,1680005,8
A05120,Feather River below Shanghi Bend,DWR,WDL,7972675,2
A05922,R.D. 1660 Drain to Sutter Bypass near Tisdale,DWR,WDL,2852667,
A05927,Wadsworth Canal near Sutter (lower),DWR,WDL,7972307,4
A05929,Wadsworth Canal near Sutter (upper),DWR,WDL,7972307,4
A06110,"Yuba River above Highway 70, at Marysville",DWR,WDL,7982916,2
A13060,Lassen Creek near Willow Ranch,DWR,WDL,7918607,9
A17300,Fall River at Spring Creek near Dana,DWR,WDL,7948038,3
A81940,Clover Creek Bypass near Upper Lake,DWR,WDL,8005897,7
A85610,High Valley Creek above Kelsey Creek,DWR,WDL,8009461,
A85710,Alder Creek at Glenbrook,DWR,WDL,8009441,8
A91812,Anderson Cr. near Anderson Springs,DWR,WDL,8272593,
ABJ,A&B CANAL NR JOHNSTONVILLE,DWR,CDEC,20295769,
ACZ,ALHAMBRA CREEK AT D STREET,OTHER,CDEC,948050078,8
AMC,ARCADE CREEK AT WINDING WAY,OTHER,CDEC,15022615,4
AMF,AMERICAN R AT FOLSOM,CA Dept of Water Resources/Snow Surveys,CDEC,15022473,
AMK,AMERICAN SF NR KYBURZ,USGS,NWIS,14982590,3
AMR,MERCED R AT AMSTERDAM RD,Merced Irrigation District,CDEC,2829122,2
AMW,KINGS RIVER BELOW ARMY WEIR,US Army Corps of Engineers,CDEC,17153554,2
ANH,SAN JOAQUIN RIVER AT ANTIOCH,DWR,CDEC,1889652,5
ANL,ANTELOPE CREEK AT LANDFILL,OTHER,CDEC,15024787,4
ANT,ANTELOPE LAKE,CA Dept of Water Resources/O & M,CDEC,8027862,3
ARD,ARCADE CREEK AT SUNRISE BLVD,OTHER,CDEC,15022465,4
ARW,ARDEN WAY,OTHER,CDEC,15022723,
AVY,NORTH FORK STANISLAUS NEAR AVERY,Northern California Power Agency,CDEC,344905,3
B00470,Salt Slough near Stevinson,DWR,WDL,19771543,8
B00770,Delta Mendota Canal to Mendota Pool,DWR,WDL,19784447,
B00975,Panoche Drain near Dos Palos,DWR,WDL,19784291,
B05570,Bear Creek below Bear Reservoir near Planad,DWR,WDL,19777211,8
B06151,Owens Creek at Merced ID West Boundary near Merced,DWR,WDL,19771743,8
B06170,Owens Creek below Owens Dam near Planada,DWR,WDL,17094601,8
B06725,Fresno River 8 Miles West of Madera,DWR,WDL,19778977,8
B08735,Orestimba Creek below Highway 33,DWR,WDL,2827158,6
B56100,Burns Creek below Burns Dam near Planada,DWR,WDL,19777199,
B62410,Stockton Creek at Highway 49 Near Mariposa,DWR,WDL,17099595,8
B67285,Miami Creek at Highway 49 near Ahwanee,DWR,WDL,17099879,8
B81150,Silver Creek near Panoche,DWR,WDL,19780285,7
B95295,Grant Line Canal near Clifton Court Forebay,DWR,WDL,1894376,
BAC,Old River at Bacon Island,DWR,WDL,1909424,8
BAN,BEAR CANYON CK AT ANDERSON SPRINGS RD,USGS,NWIS,8015301,6
BAS,SOUTH FORK BATTLE CREEK NEAR MANTON,CA Dept of Water Resources,CDEC,2766098,3
BBD,BUTTE CREEK NEAR DE SABLA,DWR,CDEC,2770154,3
BBQ,STONEY CK BLW BLACK BUTTE DAM,OTHER,CDEC,12074518,7
BBW,BW-12 IMPORT TO BUTTE CREEK,CA Dept of Water Resources,CDEC,2770700,
BCD,BUTTE CREEK NR DURHAM,CA Dept of Water Resources,CDEC,1680023,8
BCQ,CHOWCHILLA R BLW BUCHANAN DAM,OTHER,CDEC,17100939,8
BDH,BUTTE CK NR DURHAM BLW GORRILL DAM,DWR,CDEC,1679005,8
BDL,BELDON LANDING,DWR,CDEC,2788329,8
BDT,SAN JOAQUIN R AT BRANDT BRIDGE,CA Dept of Water Resources/O & M,CDEC,1894450,5
BDV,BLACK RASCAL DIVERSION,US Army Corps of Engineers,CDEC,19777209,8
BEN,MOKELUMNE R @ BENSON'S FERRY NR THORNTON,DWR,CDEC,1889500,8
BIC,BIG CHICO CREEK NEAR CHICO,CA Dept of Water Resources,CDEC,12076092,6
BLI,BLACKLOCK ISLAND,DWR,CDEC,2794699,8
BLL,BLACKLOCK (NE1),DWR,CDEC,2794699,8
BNC,BROWN'S CK NR DOUGLAS CITY,USGS,NWIS,8245900,6
BNF,NORTH FORK BATTLE CREEK NEAR MANTON,CA Dept of Water Resources,CDEC,948020788,3
BOC,BOCA RESERVOIR,OTHER,CDEC,8933684,
BPB,BURNEY CK AT PARK AVE AT BURNEY STATION,DWR,CDEC,7952064,3
BPD,Parrot Butte Creek Diversion near Chico,DWR,WDL,1680009,8
BPG,BEAR RIVER AT PLEASANT GROVE RD,CA Dept of Water Resources,CDEC,15072912,8
BRC,BEAR CREEK NEAR LODI,OTHER,CDEC,948040263,8
BRE,BEAR R AT ROLLINS RESERVOIR,"Pacific Gas and Electric Company, Auburn",CDEC,15014551,8
BRY,SACRAMENTO RIVER AT BRYTE,DWR,CDEC,15039097,2
BSD,BEAR CK BLW EASTSIDE CANAL,CA Dept of Water Resources/SCRO,CDEC,19777279,8
BSL,BUTTE SLOUGH NR MERIDIAN,CA Dept of Water Resources,CDEC,7972553,8
BSO,BUTTE SLOUGH AT OUTFALL GATES,DWR,CDEC,24688080,8
BTB,SF BATTLE CK BLW DIV TO COLEMAN CANAL,Pacific Gas & Electric,CDEC,2766098,3
BTC,SACRAMENTO RIVER AT BUTTE CITY,CA Dept of Water Resources,CDEC,2852705,2
BTG,BUTTE CK AT COLUSA/GRIDLEY RD,DWR,CDEC,1683401,8
BTW,NF BATTLE CK BLW DIV TO WILDCAT CANAL,Pacific Gas & Electric,CDEC,948020789,3
BWC,BUTTE CREEK NR WESTERN CANAL,DWR,CDEC,1679301,8
BYL,BRYTE LAB,DWR,CDEC,15039097,2
C01120,Kings River below Empire Weir 2 near Stratford,DWR,WDL,17154762,2
C02602,Cross Creek below Lakeland Canal 2,DWR,WDL,17154442,8
C03169,Tule River below Porterville,DWR,WDL,17155324,3
C03182,Porter Slough at Porterville,DWR,WDL,17159724,3
C03913,Friant Kern Canal at Porter Slough near Porterville,DWR,WDL,17159188,3
C03923,Friant Kern Canal to Tule River near Porterville,DWR,WDL,17155324,3
C03925,Hubbs-Miner Ditch at Porterville,DWR,WDL,17155448,
C03948,Woods Central Ditch near Porterville,DWR,WDL,17155480,3
C03960,Poplar Ditch near Porterville,DWR,WDL,17155560,
C03965,Vandalia Ditch near Porterville,DWR,WDL,17159718,
C03970,Campbell-Moreland Ditch above Porterville,DWR,WDL,17159738,
C03984,Porter Slough Ditch at Porterville,DWR,WDL,17155480,3
C05150,Kern River near Bakersfield,DWR,WDL,17173720,
C05180,Kern River at Second Point,DWR,WDL,17172888,2
CBP,CHOWCHILLA BYPASS,San Luis Delta-Mendota Water Authority,CDEC,19784325,2
CBR,AMERICAN RIVER AT CHILI BAR,"Pacific Gas and Electric Company, Auburn",CDEC,14982644,3
CBU,CLAVEY R NR BUCK MEADOWS,OTHER,CDEC,17078183,3
CCI,CALLEGUAS CREEK - CSU CHANNEL ISLANDS,USGS,NWIS,17562626,8
CCK,CANTUA CREEK NEAR MT WHITNEY AVENUE,DWR,CDEC,17152228,
CDM,EF RUSSIAN R BLW COYOTE DAM,US Army Corps of Engineers,CDEC,8269105,6
CDR,COLUSA DRAIN NR HWY 20,CA Dept of Water Resources,CDEC,2848237,8
CFW,BEAR RIVER AT CAMP FAR WEST DAM,CA Dept of Water Resources/Flood Management,CDEC,15070264,8
CHC,CHEROKEE CANAL NR RICHVALE,CA Dept of Water Resources,CDEC,1685035,4
CIS,OLD RIVER AT CONEY ISLAND,DWR,CDEC,1897540,8
CJC,CANYON CK AT JUNCTION CITY,USGS,NWIS,8244456,3
CLE,TRINITY LAKE,US Bureau of Reclamation,CDEC,8246564,3
CLW,Colusa Weir Spill to Butte Basin near Colusa,DWR,WDL,2852717,2
CMF,COSUMNES R MID FORK NR SOMERSET,CA Dept of Water Resources,CDEC,20195334,3
CMK,N FK CALAVERAS R NR MOKELUMNE HILL,USGS,NWIS,17066308,6
CML,CARMEL RIVER NEAR CARMEL,USGS,NWIS,17599295,6
CMR,CARMEL RIVER AT HWY 1 BRIDGE,OTHER,CDEC,17600111,6
CNF,COSUMNES R N FORK NR EL DORADO,CA Dept of Water Resources,CDEC,20195536,3
CRB,CIRBY CREEK - TINA WAY,OTHER,CDEC,15022315,3
CRD,PETALUMA RIVER NR CORONA ROAD,OTHER,CDEC,1669283,4
CRH,CROSS CK AT HOUSTON,OTHER,CDEC,17153904,6
CRS,MERCED RIVER AT CRESSY,CA Dept of Water Resources,CDEC,2829174,2
CSE,COLLINSVILLE ON SACRAMENTO RIVER,DWR,CDEC,15048371,
CSK,CASTAIC CANYON CK Z3-2388,"CA Dept of Water Resources, Southern Field Div",CDEC,17569701,6
CSW,KINGS RIVER BELOW CRESCENT WEIR,OTHER,CDEC,17153414,2
CTK,COTTONWOOD CREEK NEAR FRIANT,US Bureau of Reclamation,CDEC,17100977,8
CVL,WEST WALKER NR HWY 395 BLW LITTLE WALKER,OTHER,CDEC,946050151,
CWC,COTTONWOOD CK BLW HWY 99,DWR,CDEC,1679425,4
CYG,CYGNUS-CORDELIA SLOUGH,DWR,CDEC,2784883,8
CYO,COYOTE CR NR MADRONE,Santa Clara Valley Water District,CDEC,17694721,7
DAR,DRAINAGE AT ARBOR ROAD,CA Dept of Water Resources/NCRO,CDEC,1894696,8
DAV,LAKE DAVIS (DWR),CA Dept of Water Resources/O & M,CDEC,8039223,3
DBD,DISCOVERY BAY AT DISCOVERY BAY BLVD,DWR,CDEC,1893562,
DBI,DISCOVERY BAY AT INDIAN SLOUGH,DWR,CDEC,1897678,
DBT,DUTCH BILL CREEK AT WESTMINSTER WOODS,OTHER,CDEC,8273255,4
DCD,DUCK CK DIVERSION,OTHER,CDEC,2822808,8
DCH,DEER CREEK AT HWY 32,DWR,CDEC,8021348,3
DCM,DRY CREEK AT MODESTO AT CLAUS ROAD,CA Dept of Water Resources,CDEC,2823920,8
DCW,DRY CREEK NEAR WHEATLAND,USGS,NWIS,15069314,4
DFB,DWINNELL DAM INSTREAM FLOW RELEASES,"CA Dept of Water Resources, NRO",CDEC,3918012,3
DFR,DRY CK AT FIELDS RD,OTHER,CDEC,2824102,8
DGL,DOUGHTY CUT ABOVE GRANT LINE CANAL,DWR,CDEC,1894580,8
DID,DCID DEER CK DIVERSION NR VINA,"CA Dept of Water Resources, NRO",CDEC,12069380,3
DM3,CHECK 21,OTHER,CDEC,19784447,
DNB,SAN JOAQUIN R AT DONNY BRIDGE,US Bureau of Reclamation,CDEC,19791999,2
DOT,DOOLEY CK AT OLD TOLL RD NR HOPLAND,OTHER,CDEC,8270445,6
DRE,Dwinnell Reservoir near Edgewood,DWR,WDL,3918012,3
DRF,SMITH RIVER AT DR FINE BRIDGE,DWR,CDEC,22227026,
DSJ,DUTCH SLOUGH AT JERSEY ISLAND,USGS,NWIS,1889676,8
DSN,DRY CREEK NR SNELLING,Merced Irrigation District,CDEC,2824270,8
DSR,JT14 DOYLE SPRINGS DIVERSION,OTHER,CDEC,14930291,3
DSW,DWINNELL DAM SEEPAGE WEIR,"CA Dept of Water Resources, NRO",CDEC,3917466,3
DTW,DEER CK AT TRENTON WEIR,OTHER,CDEC,948030244,8
DVD,DEER CREEK BELOW STANFORD VINA DAM,CA Dept of Water Resources,CDEC,12071174,3
EBM,EASTSIDE BYPASS BLW MARIPOSA BYPASS,CA Dept of Water Resources/SCRO,CDEC,19771829,8
EBY,ELK BAYOU,Kaweah Delta Water Conservation District,CDEC,17155110,5
ECC,ELIZABETH CANYON CK,"CA Dept of Water Resources, Southern Field Div",CDEC,17569955,6
EDA,LOS GATOS CREEK AT EL DORADO AVENUE,DWR,CDEC,17150416,6
EDB,ELDERBERRY CANYON CK,DWR,CDEC,17569915,
EDV,COYOTE CREEK AT EDENVALE,OTHER,CDEC,948050176,7
EFM,EAST FK OF WEST FK MOJAVE R UPR MILLER,DWR,CDEC,22658611,3
EGN,LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD,OTHER,CDEC,948021178,4
ELN,Eastside Bypass near El Nido,DWR,WDL,19772233,
EPK,EAST PARK RESERVOIR,OTHER,CDEC,7994729,7
ERS,EEL RIVER AT SCOTIA,CA Dept of Fish and Wildlife,CDEC,2704731,4
EVA,EEL RIVER BELOW VAN ARSDALE DAM 24HR AVG,Pacific Gas & Electric,CDEC,8307546,7
EWR,EAST WALKER RIVER NR BRIDGEPORT,USGS,NWIS,8915857,
F21393,Shasta River below Dwinnell Reservoir near Edgewood,DWR,WDL,7965077,
F21930,MWCD Main Canal,DWR,WDL,3917464,9
F26050,"Scott River, East Fork, at Callahan",DWR,WDL,3801191,3
F56,NF FEATHER R BL GRIZZLY CREEK,Pacific Gas & Electric,CDEC,2775676,2
F57,NF FEATHER R BL ROCK CREEK DIV DAM,Pacific Gas & Electric,CDEC,2775196,2
F70,NF FEATHER R BELOW BELDEN DAM,Pacific Gas & Electric,CDEC,2773068,3
FBL,FEATHER RIVER AT BOYD'S LANDING,Sutter County,CDEC,7972633,2
FCC,FRENCH CREEK AT HWY 3 NEAR CALLAHAN,DWR,CDEC,3801011,9
FCK,FISH CANYON CK,"CA Dept of Water Resources, Southern Field Div",CDEC,17569729,3
FCT,FISHERMANS CUT,CA Dept of Water Resources/NCRO,CDEC,1909510,8
FDT,FRENCHMAN DAM TAILRACE,DWR,CDEC,8039053,3
FEW,SACRAMENTO R AT FREMONT WEIR EAST END,DWR,CDEC,2858219,5
FHH,FALLS CK NR HETCH HETCHY,City and County of San Francisco,CDEC,17082117,1
FHL,FRESNO R ABV HENLEY LAKE,US Army Corps of Engineers,CDEC,17101085,8
FLO,FEATHER RIVER AT LIVE OAK,OTHER,CDEC,7972549,2
FPT,SACRAMENTO RIVER AT FREEPORT,USGS,NWIS,15048349,2
FPX,SACRAMENTO RIVER AT FREEPORT AUX,USGS,NWIS,15048349,2
FRD,FRENCHMAN DAM,CA Dept of Water Resources/O & M,CDEC,8039053,3
FRE,SACRAMENTO R @ FREMONT WEIR(CREST 32.0'),CA Dept of Water Resources/NCRO,CDEC,2858219,5
FRU,FRESNO R LEWIS FORK NR OAKHURST,CA Dept of Water Resources/SCRO,CDEC,17099917,3
FS1,MERCED RIVER AT FERGUSON SLIDE UPSTREAM,OTHER,CDEC,21609935,3
FS2,MERCED RIVER AT FERGUSON SLIDE DOWNSTRM,OTHER,CDEC,21609935,3
FSB,FEATHER R ABV STAR BEND,CA Dept of Water Resources/NCRO,CDEC,7972633,2
FTO,FEATHER RIVER AT OROVILLE,CA Dept of Water Resources/Snow Surveys,CDEC,7968461,2
G14500,Emerson Creek near Eagleville,DWR,WDL,20318442,9
G15150,Cedar Creek at Cedarville,DWR,WDL,20314848,9
G31139,Eagle Lake near Spaulding (west shore),DWR,WDL,20291957,9
G32100,Eagle Lake near Susanville (east shore),DWR,WDL,20292929,9
G42460,Willow Creek at Mapes Springs near Susanville,DWR,WDL,20292277,9
GAL,ARROYO PASAJERO AT GALE AVENUE,DWR,CDEC,17152186,
GCA,GRAYSON CREEK AT CENTER AVE,OTHER,CDEC,2789555,8
GCC,GRAYSON CREEK AT CITY YARD,OTHER,CDEC,2789273,6
GCT,GRANTLINE CANAL AT TRACY RD BRIDGE,DWR,CDEC,1894560,8
GDW,GOODWIN DAM,US Bureau of Reclamation,CDEC,349891,2
GGT,GOLDEN GATE,OTHER,CDEC,1671909,
GLC,GRANTLINE CANAL (USGS),DWR,CDEC,1897448,
GLE,GRANT LINE CANAL EAST,CA Dept of Water Resources/NCRO,CDEC,1894604,
GMR,GREEN VALLEY CK AT MARTINELLI RD,OTHER,CDEC,8273219,8
GRF,SAN JOAQUIN RIVER AT GRAVELLY FORD,US Bureau of Reclamation,CDEC,19784325,2
GRI,GRINDSTONE CK NR GRINDSTONE RANCHERIA,US Bureau of Reclamation,CDEC,7993111,6
GRL,FEATHER RIVER NEAR GRIDLEY,CA Dept of Water Resources/O & M,CDEC,7972453,2
GSM,GEORGIANA SLOUGH AT MOKELUMNE R,DWR,CDEC,15059791,8
GTB,GALINDO CREEK AT TREAT BLVD,OTHER,CDEC,2790323,6
GUD,GUADALUPE R-SAN JOSE AT ALMADEN EXPRESSW,Santa Clara Valley Water District,CDEC,17694255,6
GVB,RUSSIAN RIVER AT GUERNEVILLE BRIDGE,OTHER,CDEC,8272675,4
GVD,GREEN VALLEY CREEK AT DIABLO ROAD,OTHER,CDEC,2790413,6
GVF,GRASS VLY CR AT FAWN LODGE NR LEWISTON,USGS,NWIS,8246438,6
GVO,GRASS VALLEY CREEK,OTHER,CDEC,8245934,3
GYN,GREEN VLY CK NORTH OF CORDELIA JUNCTION,DWR,CDEC,2784665,4
GYS,GOODYEAR SLOUGH,DWR,CDEC,2784993,
H41,SAN JOAQUIN R AT HWY 41,US Bureau of Reclamation,CDEC,19791991,2
H59,MERCED R AT HWY 59 (MID),Merced Irrigation District,CDEC,2833534,2
HCB,HAT CK BLW HAT CK,CA Dept of Water Resources,CDEC,7952260,9
HCC,HELMS CK BLW COURTRIGHT,OTHER,CDEC,22048993,1
HCN,Hat Creek near Hat Creek,DWR,WDL,7952754,9
HIQ,FRESNO R BLW HIDDEN DAM,OTHER,CDEC,17100573,8
HMC,SACRAMENTO R AT HAMILTON CITY-MAIN CH,CA Dept of Water Resources/O & M,CDEC,12076128,2
HRY,STRONG RANCH - HURLEY WAY,OTHER,CDEC,948021135,4
HSP,HOSPITAL CREEK,West Stanislaus ID / SJVDA,CDEC,2820000,
HST,AMERICAN RIVER AT H STREET BRIDGE,DWR,CDEC,948021144,2
HUN,HUNTER CUT AT MONTEZUMA SLOUGH,DWR,CDEC,2785507,8
IBS,IBIS,DWR,CDEC,2784861,8
ICR,INDIAN CREEK BELOW INDIAN FALLS,CA Dept of Water Resources,CDEC,8027088,3
ICS,ICE HOUSE RESERVOIR OUTFLOW,OTHER,CDEC,14983642,3
ING,INGRAM CREEK,OTHER,CDEC,2820000,
ISB,ISABELLA DAM,US Army Corps of Engineers,CDEC,14972953,2
ISH,ITALIAN SLOUGH HEADWATER NR BYRON,DWR,CDEC,948040391,
IST,SACRAMENTO RIVER AT I STREET BRIDGE,CA Dept of Water Resources/NCRO,CDEC,15039173,2
JBP,JAMES BYPASS,Reclamation District 1606,CDEC,17136404,5
JBR,YUBA RIVER AT JONES BAR,Yuba County,CDEC,8060983,3
JRM,ST JOHNS R BLW MCKAY POINT,OTHER,CDEC,17153550,3
JTR,Jones Tract,DWR,WDL,1909446,8
KBC,S.F. KINGS R ABV BOYDEN CAVERN,Kings River Water Association,CDEC,22058767,1
KCH,KELSEY CK NR HOBERGS,USGS,NWIS,8009441,8
KCK,KELSEY CK BLW KELSEYVILLE,CA Dept of Water Resources,CDEC,8006887,8
KGF,KINGS R-PINE FLAT DAM,US Army Corps of Engineers,CDEC,17149772,1
KKV,KERN R AT KERNVILLE,US Army Corps of Engineers,CDEC,14972877,1
KLG,COLUSA BASIN DRAIN AT KNIGHTS LANDING,DWR,CDEC,2858177,8
KLO,KLAMATH R AT ORLEANS,USGS and DWR,CDEC,4441614,7
KNL,SACRAMENTO RIVER AT KNIGHTS LANDING,DWR,CDEC,2858217,5
KOT,STANISLAUS R AT KOETITZ RANCH,CA Dept of Water Resources/SCRO,CDEC,2819852,2
KRB,KERN R-BAKERSFIELD,US Army Corps of Engineers,CDEC,17173688,2
KRD,KERN R BL KERN CYN PH DIV DAM KE-16,"Pacific Gas and Electric Company, Auberry",CDEC,14946890,2
KRG,KELLY RIDGE POWER HOUSE,OTHER,CDEC,7968481,
KRI,KERN R-BLW ISABELLA,US Army Corps of Engineers,CDEC,14940676,2
KRM,KAWEAH R BLW MCKAY POINT,OTHER,CDEC,17158894,3
KRR,SF KINGS R ABV ROARING R,Kings River Water Association,CDEC,22058907,1
KRT,KINGS R NR TRIMMER,US Army Corps of Engineers,CDEC,22050527,1
KWT,KAWEAH R-TERMINUS DM,US Army Corps of Engineers,CDEC,14921767,3
LCB,OREGON CREEK BELOW LOG CABIN,Yuba County,CDEC,8060547,3
LCF,LITTLEJOHN CK AT FARMINGTON,OTHER,CDEC,2819530,8
LCH,LINDO CHANNEL NR CHICO,CA Dept of Water Resources,CDEC,12076098,7
LCO,LINDA CREEK AT CHAMPION OAKS,OTHER,CDEC,15022339,3
LCV,DRY CREEK NEAR LEMONCOVE,US Army Corps of Engineers,CDEC,17152974,6
LDC,LITTLE DRY CREEK (USBR),US Bureau of Reclamation,CDEC,19791931,8
LDT,LAKE DAVIS TAILRACE,DWR,CDEC,8039223,3
LIR,LIBERTY ISLAND - RD2068,DWR,CDEC,15048167,4
LIS,YOLO BYPASS AT LISBON,CA Dept of Water Resources,CDEC,15047747,8
LIY,LIBERTY ISLAND - YOLO BYPASS,DWR,CDEC,15048167,4
LNB,SUTTER BYPASS AT LONGBRIDGE,OTHER,CDEC,7970701,8
LON,LOON LAKE (SMUD),Sacramento Municipal Utility District,CDEC,14997089,
LOR,LINDA CREEK AT OAK RIDGE ROAD,OTHER,CDEC,15024809,3
LRS,LOST RIVER,OTHER,CDEC,2556339,9
LSR,LITTLE SHASTA R NR MONTAGUE,OTHER,CDEC,3917198,9
LTA,LITTLE CHICO CK AT TAFFEE AVE,DWR,CDEC,1678551,8
LYL,LYELL FORK BLW MACCLURE CREEK,OTHER,CDEC,17081987,1
M11,NF MOKELUMNE R BL SALT SPRINGS DAM,Pacific Gas & Electric,CDEC,17055544,1
M38,NF MOKELUMNE R AB TIGER CREEK,Pacific Gas & Electric,CDEC,17055970,3
M46,NF MOKELUMNE R BL ELECTRA DIVERSION,Pacific Gas & Electric,CDEC,17056846,3
MAB,MIDDLE RIVER ABOVE BARRIER,CA Dept of Water Resources/NCRO,CDEC,1909450,8
MBB,MERCED RIVER NEAR BRICEBURG,Merced Irrigation District,CDEC,21610177,3
MBH,MERCED R BLW CROCKER-HUFFMAN DAM,Merced Irrigation District,CDEC,2824488,2
MBK,KINGS RIVER AT MEADOWBROOK,"Pacific Gas and Electric Company, Auberry",CDEC,22048943,1
MBN,MERCED R AT SHAFFER BRIDGE NR CRESSY,Merced Irrigation District,CDEC,2829148,2
MBT,NF MOKELUMNE R BL TIGER CREEK AFTERBAY,Pacific Gas & Electric,CDEC,17056290,3
MBW,MARSH CREEK AT BRENTWOOD,OTHER,CDEC,1896910,8
